convo_id,msg_count_5min,tokens_5min,avg_tokens_per_msg,model_tier,user_tier,total_cost_usd,msg_count_5min_norm,tokens_5min_norm,avg_tokens_per_msg_norm,model_tier_norm,user_tier_norm,response_time_sec,cost_per_message,cost_per_token,engagement_intensity,model_user_interaction,log_tokens,log_cost,question_type,high_cost_flag,cost_class,cost_per_message_norm,cost_per_token_norm,engagement_intensity_norm,model_user_interaction_norm,log_tokens_norm,log_cost_norm,conversation_success
EG381,3,2925,975.0,1,1,0.59,0.05555555556,0.9752776783,0.6672740857,0.0,0.0,6.485793308774797,0.19666666666666666,0.0002017094017094017,2925.0,0.0,7.98139158158007,0.4637340162321401,technical,0,1,0.26189632778368166,0.03883465371837458,0.9752776781816355,0.0,0.9913243107734018,0.42862869403240855,0
SV382,19,636,33.47368421,2,3,0.25,0.9444444444,0.1551415263,0.0153069592,0.5,1.0,2.7335949508320456,0.013157894736842105,0.00039308176100628933,635.99999999,0.5,6.456769655572163,0.22314355131420976,technical,0,0,0.014877789585547288,0.48859148749451503,0.15514152631994688,0.5,0.42382875870516656,0.18570585503891326,0
SO383,9,2351,261.2222222,3,1,1.41,0.3888888889,0.7696166249,0.173013183,1.0,0.0,4.479960701462141,0.15666666666666665,0.0005997447894512973,2350.9999998,0.0,7.763021309018518,0.8796267475025636,technical,1,2,0.20805289880741523,0.9742839337470024,0.7696166247388307,0.0,0.9100424163780523,0.8485532452045972,1
GX384,13,1963,151.0,1,3,0.39,0.6111111111,0.6305983518,0.09668895894,0.0,1.0,4.383632770473962,0.030000000000000002,0.00019867549668874172,1963.0,0.0,7.582738488914411,0.3293037471426004,technical,0,1,0.0375487070492384,0.031704472948890006,0.6305983518000288,0.0,0.8429374529913014,0.2928952075659765,0
UA385,2,2291,1145.5,2,2,0.92,0.0,0.7481189538,0.7853381198,0.5,0.5,6.4927074455271985,0.46,0.0004015713662156264,2291.0,0.25,7.73718007783463,0.6523251860396903,technical,1,2,0.616365568544102,0.5085434699698805,0.7481189537263978,0.25,0.9004237801072086,0.619048137273362,0
AD386,17,2549,149.9411765,3,1,1.53,0.8333333333,0.8405589394,0.09595576846,1.0,0.0,6.376085753446771,0.09,0.0006002353864260494,2549.0000005,0.0,7.843848638152472,0.9282193027394289,technical,1,2,0.11831385051363796,0.9754369181321838,0.8405589395671402,0.0,0.940128006114505,0.8976168748713597,1
IP387,14,2149,153.5,2,3,0.86,0.6666666667,0.6972411322,0.09842010314,0.5,1.0,4.087921086754905,0.06142857142857143,0.00040018613308515587,2149.0,0.5,7.673223121121708,0.6205764877251099,technical,0,2,0.07985425838773341,0.5052879420081038,0.6972411321607136,0.5,0.8766176890106179,0.58699165518644,0
PV388,12,1538,128.1666667,1,3,0.31,0.5555555556,0.4783231817,0.08087784196,0.0,1.0,4.623368676311124,0.025833333333333333,0.00020156046814044214,1538.0000004,0.0,7.338888133838879,0.27002713721306015,technical,0,0,0.031940016530877316,0.038484635091524166,0.47832318176436234,0.0,0.7521713492674942,0.23304394797883574,0
UU389,2,978,489.0,1,1,0.2,0.0,0.2776782515,0.3307396541,0.0,0.0,6.910846357722597,0.1,0.00020449897750511248,978.0,0.0,6.88653164253051,0.18232155679395465,technical,0,0,0.13177470775770456,0.04539062022297863,0.2776782515028536,0.0,0.5837949850111657,0.14448811681466567,1
LP390,16,592,37.0,3,3,0.36,0.7777777778,0.1393765675,0.01774878364,1.0,1.0,5.349726815737257,0.0225,0.0006081081081081081,592.0,1.0,6.385194398997726,0.3074846997479606,technical,0,0,0.02745306411618845,0.9939391218460985,0.13937656752852906,1.0,0.39718698014273146,0.27086463815397765,0
ST391,8,2671,333.875,2,1,1.07,0.3333333333,0.8842708707,0.2233221568,0.5,0.0,5.719406376149483,0.13375,0.0004005990265818046,2671.0,0.0,7.890582534656536,0.7275486072772778,technical,1,2,0.17720510095642933,0.5062583103121878,0.884270870592313,0.0,0.9575233209426983,0.6950008025299496,0
KP392,16,360,22.5,1,3,0.07,0.7777777778,0.05625223934,0.007708147311,0.0,1.0,3.5634005945161813,0.004375,0.00019444444444444446,360.0,0.0,5.8888779583328805,0.06765864847381481,technical,0,0,0.0030552603613177476,0.021760797342192717,0.0562522393367071,0.0,0.21244782108240345,0.02871362331642658,1
DY393,9,2409,267.6666667,3,3,1.45,0.3888888889,0.7903977069,0.1774756881,1.0,1.0,7.52370062991602,0.1611111111111111,0.0006019095060190951,2409.0000003,1.0,7.787382026484701,0.8960880245566356,technical,1,2,0.2140355020270004,0.9793713772687966,0.7903977069659335,1.0,0.9191099750766525,0.8651741040436942,0
ET394,8,1554,194.25,2,1,0.62,0.3333333333,0.4840558939,0.1266377535,0.5,0.0,4.36641970419359,0.0775,0.000398970398970399,1554.0,0.0,7.349230824613334,0.4824261492442927,technical,0,1,0.10148777895855472,0.5024307648892365,0.48405589391013565,0.0,0.756021110910559,0.44750203558276913,0
PP395,3,1973,657.6666667,1,2,0.39,0.05555555556,0.634181297,0.4475341825,0.0,0.5,3.246847435168246,0.13,0.00019766852508869742,1973.0000000999999,0.0,7.587817219993427,0.3293037471426004,technical,0,1,0.17215727948990434,0.029337922417756013,0.6341812970165401,0.0,0.8448278608677242,0.2928952075659765,1
KL396,13,567,43.61538462,1,1,0.11,0.6111111111,0.1304192046,0.02232965751,0.0,0.0,2.9657225515178705,0.008461538461538461,0.00019400352733686067,567.00000006,0.0,6.342121418721152,0.10436001532424277,technical,0,0,0.008556091446633421,0.02072456889732638,0.1304192045983218,0.0,0.381154333422713,0.06577078696291186,1
LX397,4,207,51.75,2,3,0.08,0.1111111111,0.001433178072,0.0279625344,0.5,1.0,2.6640806477371806,0.02,0.0003864734299516908,207.0,0.5,5.337538079701318,0.07696104113612832,technical,0,0,0.024087849805171802,0.47306081178679754,0.0014331780722727921,0.5,0.007227809836395593,0.03810619685724543,1
QO398,19,2906,152.9473684,2,1,1.16,0.9444444444,0.9684700824,0.09803742916,0.5,0.0,6.880007667089627,0.061052631578947365,0.0003991741225051617,2905.9999995999997,0.0,7.9748769005588755,0.7701082216960736,technical,1,2,0.07934821112291887,0.5029095490370477,0.9684700821950216,0.0,0.9888994128760249,0.7379730057908274,0
PK399,9,2265,251.6666667,2,2,0.91,0.3888888889,0.7388032963,0.1663963652,0.5,0.5,4.967195504190638,0.10111111111111111,0.00040176600441501107,2265.0000003,0.25,7.725771441587952,0.6471032420585385,technical,1,2,0.13327035856260083,0.5090009020703614,0.738803296364113,0.25,0.8961772516959932,0.6137755698114757,1
GZ400,18,1589,88.27777778,1,3,0.32,0.8888888889,0.4965962021,0.05325647458,0.0,1.0,6.101868867175263,0.017777777777777778,0.0002013845185651353,1589.0000000399998,0.0,7.371489295214277,0.2776317365982795,technical,0,0,0.021096548195379226,0.0380711243620489,0.49659620205685434,0.0,0.7643061702071621,0.2407222691986556,0
HB401,14,2716,194.0,2,1,1.09,0.6666666667,0.900394124,0.1264646391,0.5,0.0,6.3634484522836345,0.07785714285714286,0.0004013254786450663,2716.0,0.0,7.907283609426348,0.7371640659767197,technical,1,2,0.10196852386012854,0.5079655933339531,0.900394123905382,0.0,0.9637398035243465,0.7047094770873138,0
ZE402,4,2385,596.25,3,1,1.43,0.1111111111,0.7817986385,0.4050057401,1.0,0.0,7.991345077334989,0.3575,0.0005995807127882599,2385.0,0.0,7.777373602657861,0.8878912573524571,technical,1,2,0.47839178179241937,0.9738983263336047,0.7817986384248083,0.0,0.9153846344475713,0.8568978743082929,0
GA403,7,2872,410.2857143,1,2,0.57,0.2777777778,0.9562880688,0.2762333426,0.0,0.5,5.991538549419053,0.08142857142857142,0.00019846796657381613,2872.0000001,0.0,7.96311205897929,0.4510756193602167,technical,0,1,0.10677597287586658,0.031216742705373834,0.9562880687598503,0.0,0.9845202975338467,0.4158475819202433,0
KC404,8,1643,205.375,2,1,0.66,0.3333333333,0.5159441061,0.1343413452,0.5,0.0,6.20997164356841,0.0825,0.0004017041996348144,1643.0,0.0,7.404887575616125,0.5068176023684519,technical,0,1,0.10821820758058803,0.5088556505703246,0.5159441060182054,0.0,0.7767376951980189,0.4721299485888755,0
TI405,19,216,11.36842105,1,2,0.04,0.9444444444,0.004657828735,0.0,0.0,0.5,1.4194998912855568,0.002105263157894737,0.00018518518518518518,215.99999995000002,0.0,5.37989735354046,0.039220713153281295,technical,0,0,0.0,0.0,0.00465782871697186,0.0,0.022994800381715308,0.0,1
OE406,4,365,91.25,2,1,0.15,0.1111111111,0.05804371193,0.05531461268,0.5,0.0,1.3939929968951696,0.0375,0.000410958904109589,365.0,0.0,5.902633333401366,0.13976194237515868,technical,0,0,0.04764434998228834,0.5306057434123697,0.05804371192704812,0.0,0.21756785381657462,0.10151591355378778,0
DN407,6,2068,344.6666667,2,2,0.83,0.2222222222,0.6682192762,0.2307949293,0.5,0.5,4.231153048319592,0.13833333333333334,0.0004013539651837524,2068.0000002,0.25,7.634820677745543,0.6043159668533296,technical,0,2,0.18337466052662652,0.5080325414318485,0.6682192762688486,0.25,0.8623235119213577,0.5705734987352553,0
XJ408,14,1465,104.6428571,1,3,0.29,0.6666666667,0.4521676818,0.06458859944,0.0,1.0,3.242518059055646,0.020714285714285713,0.00019795221843003412,1464.9999994,0.0,7.290292882446597,0.25464221837358075,technical,0,0,0.025049339608319416,0.030004648895036956,0.45216768158708937,0.0,0.7340831999720372,0.21750988197399332,0
PO409,2,2477,1238.5,3,3,1.49,0.0,0.8147617341,0.8497366839,1.0,1.0,6.592739623413124,0.745,0.0006015341138473961,2477.0,1.0,7.815207062189088,0.9122827104766162,technical,1,2,0.9999999999999999,0.9784891433078005,0.8147617340870826,1.0,0.9294670240794343,0.8815257873143993,1
SF410,18,2377,132.0555556,2,1,0.95,0.8888888889,0.7789322823,0.08357073293,0.5,0.0,5.271506195219288,0.05277777777777778,0.00039966344131257885,2377.0000007999997,0.0,7.774015077250727,0.6678293725756554,technical,1,2,0.06820954854961231,0.5040595295166719,0.7789322825668983,0.0,0.9141345224050093,0.6347026272004094,0
BH411,6,2777,462.8333333,3,3,1.67,0.2222222222,0.9222500896,0.3126203449,1.0,1.0,4.410813006422161,0.2783333333333333,0.0006013683831472812,2776.9999998,1.0,7.9294865233142895,0.9820784724121582,technical,1,2,0.37182666194355884,0.9780996486325138,0.9222500894358832,1.0,0.9720041834728579,0.9519981755068392,1
DB412,7,1283,183.2857143,1,1,0.26,0.2777777778,0.3869580795,0.1190454497,0.0,0.0,4.694143256187598,0.037142857142857144,0.00020265003897116136,1283.0000000999999,0.0,7.157735484249907,0.23111172096338664,technical,0,0,0.04716360508071454,0.04104530753554664,0.3869580795494834,0.0,0.6847426175055817,0.1937512711089979,0
QB413,15,787,52.46666667,1,3,0.16,0.7222222222,0.2092439986,0.02845879573,0.0,1.0,4.978259226667659,0.010666666666666666,0.00020330368487928843,787.00000005,0.0,6.669498089857879,0.14842000511827327,technical,0,0,0.011524383044042978,0.042581483998699765,0.20924399856974246,0.0,0.5030106451756602,0.11025791079984928,0
LZ414,16,267,16.6875,2,3,0.11,0.7777777778,0.02293084916,0.003683237057,0.5,1.0,5.549289163612964,0.006875,0.00041198501872659175,267.0,0.5,5.5909869805108565,0.10436001532424277,technical,0,0,0.006420474672334395,0.5330172832132591,0.022930849156364688,0.5,0.10156668915620592,0.06577078696291186,0
SW415,19,2042,107.4736842,3,3,1.23,0.9444444444,0.6589036188,0.06654882738,1.0,1.0,7.891529623950225,0.06473684210526316,0.0006023506366307542,2041.9999997999998,1.0,7.622174594817622,0.8020015854720274,technical,1,2,0.08430747431810132,0.9804081074837059,0.6589036186557575,1.0,0.8576163804743682,0.7701755557802871,0
BU416,6,476,79.33333333,1,1,0.1,0.2222222222,0.09781440344,0.04706282535,0.0,0.0,2.973431077979284,0.016666666666666666,0.0002100840336134454,475.99999998,0.0,6.1675164908883415,0.09531017980432487,technical,0,0,0.019600897390482937,0.058516429827745076,0.09781440342545221,0.0,0.31616279799742397,0.05663321894801753,0
YF417,4,227,56.75,2,3,0.09,0.1111111111,0.008599068434,0.03142482279,0.5,1.0,4.31163627744209,0.0225,0.00039647577092511013,227.0,0.5,5.429345628954441,0.08617769624105233,technical,0,0,0.02745306411618845,0.49656797459276697,0.008599068433636767,0.5,0.041400462714249464,0.047412201668682034,0
UW418,4,2181,545.25,2,1,0.87,0.1111111111,0.7087065568,0.3696903985,0.5,0.0,6.433181232878716,0.2175,0.0003988995873452545,2181.0,0.0,7.687997166393016,0.6259384308664953,technical,0,2,0.28993978037548707,0.5022643458074185,0.7087065567388959,0.0,0.8821168916880158,0.5924055790128533,0
OT419,11,2670,242.7272727,2,3,1.07,0.5,0.8839125761,0.1602062132,0.5,1.0,4.899626791085907,0.09727272727272727,0.000400749063670412,2669.9999997,0.5,7.890208213109961,0.7275486072772778,technical,1,2,0.12810356487295912,0.5066109223935196,0.8839125759667565,0.5,0.9573839907854302,0.6950008025299496,1
OD420,5,1281,256.2,1,2,0.26,0.1666666667,0.3862414905,0.1695355067,0.0,0.5,2.3824187591436132,0.052000000000000005,0.0002029664324746292,1281.0,0.0,7.156176637480615,0.23111172096338664,technical,0,0,0.06716259298618492,0.041788884825756434,0.3862414904775176,0.0,0.6841623827648644,0.1937512711089979,0
XI421,10,1625,162.5,3,3,0.98,0.4444444444,0.5094948047,0.1046522222,1.0,1.0,3.723325668834204,0.098,0.0006030769230769231,1625.0,1.0,7.3938782901077555,0.6830968447064438,technical,1,2,0.12908253630889124,0.9821150012777919,0.5094948046929778,1.0,0.7726398133226038,0.6501181079241792,0
VZ422,17,1582,93.05882353,2,3,0.63,0.8333333333,0.4940881405,0.05656714642,0.5,1.0,7.198100231748225,0.03705882352941176,0.00039823008849557525,1582.00000001,0.5,7.367077059881012,0.48858001481867097,technical,0,1,0.047050488633285405,0.5006909122982388,0.4940881404196282,0.5,0.7626638457176651,0.45371555903484045,0
IM423,11,1926,175.0909091,2,2,0.77,0.5,0.6173414547,0.1133708939,0.5,0.5,5.227869177880988,0.07,0.00039979231568016614,1926.0000001,0.25,7.563719668414366,0.5709795465857378,technical,0,2,0.09139213602550479,0.5043624056882043,0.6173414546673349,0.25,0.8358582579100524,0.5369139027240579,0
HG424,5,2933,586.6,2,2,1.17,0.1666666667,0.9781440344,0.3983235235,0.5,0.5,6.458592340857448,0.23399999999999999,0.00039890896692806,2933.0,0.25,7.984121958702927,0.7747271675523681,technical,1,2,0.31215019482819695,0.5022863893850817,0.9781440343261809,0.25,0.9923406131407351,0.7426367294381925,0
QK425,15,2205,147.0,1,1,0.44,0.7222222222,0.7173056252,0.09391912823,0.0,0.0,6.402525992040339,0.029333333333333333,0.00019954648526077098,2205.0,0.0,7.698936199813447,0.36464311358790924,technical,0,1,0.03665131656630063,0.03375144077564579,0.7173056251725327,0.0,0.8861886242953743,0.32857716706530365,0
XL426,2,1834,917.0,3,2,1.1,0.0,0.584378359,0.6271115404,1.0,0.5,5.983608700713967,0.55,0.0005997818974918212,1834.0,0.5,7.51479976048867,0.7419373447293773,technical,1,2,0.7375132837407014,0.9743711438063596,0.5843783589692312,0.5,0.8176492647938951,0.7095290297919419,0
IE427,8,247,30.875,3,1,0.15,0.3333333333,0.0157649588,0.01350748037,1.0,0.0,2.5566869798886382,0.01875,0.0006072874493927126,247.0,0.0,5.5134287461649825,0.13976194237515868,technical,0,0,0.022405242649663478,0.9920104375428731,0.015764958795000727,0.0,0.07269792355161053,0.10151591355378778,0
ZP428,15,1146,76.4,2,3,0.46,0.7222222222,0.3378717306,0.04503161616,0.5,1.0,4.510118751223736,0.03066666666666667,0.00040139616055846425,1146.0,0.5,7.044905117129371,0.3784364357202451,technical,0,1,0.03844609753217618,0.5081317075716199,0.3378717305383108,0.5,0.6427448406227652,0.3425042068284207,0
RY429,8,1249,156.125,2,1,0.5,0.3333333333,0.3747760659,0.1002378045,0.5,0.0,3.586308699177942,0.0625,0.00040032025620496394,1249.0,0.0,7.1308988302963465,0.4054651081081644,technical,0,1,0.08129649309245483,0.5056031536192407,0.37477606589933526,0.0,0.6747534644629534,0.3697949052895513,1
FG430,8,2302,287.75,2,3,0.92,0.3333333333,0.7520601935,0.1913825464,0.5,1.0,6.734369280088671,0.115,0.0003996524761077324,2302.0,0.5,7.741967899820685,0.6523251860396903,technical,1,2,0.15196599362380445,0.5040337594638202,0.752060193425148,0.5,0.9022059056524547,0.619048137273362,0
EG431,11,2184,198.5454545,2,2,0.87,0.5,0.7097814403,0.129612174,0.5,0.5,7.262908386907259,0.07909090909090909,0.0003983516483516483,2183.9999995,0.25,7.68937110752969,0.6259384308664953,technical,0,2,0.10362927897465622,0.5009765981526777,0.7097814401139533,0.25,0.8826283007597109,0.5924055790128533,0
VS432,8,1410,176.25,1,3,0.28,0.3333333333,0.4324614833,0.1141735153,0.0,1.0,3.2895936773725554,0.035,0.00019858156028368796,1410.0,0.0,7.252053951852814,0.2468600779315258,technical,0,0,0.0442791356712717,0.0314837067929597,0.4324614833083152,0.0,0.7198498856941571,0.20965229854783823,0
LL433,11,571,51.90909091,1,2,0.11,0.5,0.1318523827,0.02807269812,0.0,0.5,3.0728248867207477,0.01,0.0001926444833625219,571.00000001,0.0,6.349138991379798,0.10436001532424277,technical,0,0,0.010626992561105206,0.017530589802817242,0.13185238265267984,0.0,0.38376641790225685,0.06577078696291186,0
GO434,6,2745,457.5,3,1,1.65,0.2222222222,0.910784665,0.3089272373,1.0,0.0,5.701623963049194,0.27499999999999997,0.0006010928961748634,2745.0,0.0,7.917900586327916,0.9745596399981308,technical,1,2,0.36733970952886996,0.9774522084853765,0.9107846649293597,0.0,0.9676916600897494,0.9444064527153525,0
CG435,20,1422,71.1,1,3,0.28,1.0,0.4367610176,0.04136159047,0.0,1.0,5.892231250230581,0.014000000000000002,0.0001969057665260197,1422.0,0.0,7.260522598089852,0.2468600779315258,technical,0,0,0.01601133545873185,0.027545313091383195,0.4367610175251336,0.0,0.7230020895222511,0.20965229854783823,0
QS436,8,2082,260.25,3,2,1.25,0.3333333333,0.6732353995,0.1723399603,1.0,0.5,3.8473148304409763,0.15625,0.0006003842459173872,2082.0,0.5,7.641564441260972,0.8109302162163288,technical,1,2,0.20749202975557915,0.9757867626643177,0.6732353994501443,0.5,0.8648336790217526,0.779190744015075,0
ZJ437,20,916,45.8,1,2,0.18,1.0,0.2554639914,0.02384241121,0.0,0.5,2.7075326366439225,0.009,0.0001965065502183406,916.0,0.0,6.821107472256465,0.16551443847757338,technical,0,0,0.009280906836698546,0.026607088453336036,0.25546399138262527,0.0,0.5594427669334077,0.12751806399853416,0
IN438,3,1248,416.0,3,2,0.75,0.05555555556,0.3744177714,0.2801902436,1.0,0.5,7.150241416758112,0.25,0.0006009615384615385,1248.0,0.5,7.130098510125578,0.5596157879354227,technical,0,1,0.3336875664187035,0.9771434960388448,0.37441777138126703,0.5,0.6744555688801901,0.5254399795413037,0
OT439,17,1407,82.76470588,3,2,0.84,0.8333333333,0.4313865998,0.04943890562,1.0,0.5,4.792671958893665,0.04941176470588235,0.0005970149253731343,1406.99999996,0.5,7.249925536717988,0.6097655716208943,technical,0,2,0.06367860640536767,0.9678682996975256,0.4313865997397787,0.5,0.7190576459254876,0.5760759340124841,1
GU440,19,589,31.0,2,3,0.24,0.9444444444,0.138301684,0.01359403757,0.5,1.0,5.5731057790893015,0.01263157894736842,0.00040747028862478775,589.0,0.5,6.380122536899765,0.2151113796169455,technical,0,0,0.014169323414806942,0.5224069175188533,0.13830168397432446,0.5,0.3952991290419452,0.1775958164609163,0
CU441,5,471,94.2,1,1,0.09,0.1666666667,0.09602293085,0.05735736283,0.0,0.0,5.006512268259813,0.018,0.0001910828025477707,471.0,0.0,6.156978985585555,0.08617769624105233,technical,0,0,0.021395678356358482,0.01386038047273419,0.0960229308422771,0.0,0.31224052239111355,0.047412201668682034,0
EX442,20,2686,134.3,2,3,1.07,1.0,0.8896452884,0.08512491572,0.5,1.0,7.918151181717451,0.053500000000000006,0.0003983618763961281,2686.0,0.5,7.8961806086154915,0.7275486072772778,technical,1,2,0.06918172157279491,0.501000635756216,0.889645288363336,0.5,0.9596070388911699,0.6950008025299496,0
VB443,20,1458,72.9,3,3,0.87,1.0,0.4496596202,0.04260801429,1.0,1.0,3.0759215800448123,0.0435,0.0005967078189300411,1458.0,1.0,7.285506548522785,0.6259384308664953,technical,0,2,0.055720864328728296,0.9671465485418971,0.44965962017558864,1.0,0.73230162831408,0.5924055790128533,0
NO444,12,1373,114.4166667,2,2,0.55,0.5555555556,0.4192045862,0.07135654889,0.5,0.5,2.747823951533303,0.04583333333333334,0.0004005826656955572,1373.0000003999999,0.25,7.2254814727822945,0.4382549309311553,technical,0,1,0.058861731019010516,0.5062198595117513,0.4192045862831096,0.25,0.7099590639614335,0.402902604935802,0
FZ445,2,529,264.5,1,3,0.11,0.0,0.1168040129,0.1752829054,0.0,1.0,4.905999761293746,0.055,0.00020793950850661627,529.0,0.0,6.272877006546167,0.10436001532424277,technical,0,0,0.07120085015940489,0.05347643959329018,0.11680401289023261,0.0,0.3553801429532264,0.06577078696291186,1
WF446,20,1379,68.95,3,1,0.83,1.0,0.4213543533,0.03987280646,1.0,0.0,4.3527738181179165,0.041499999999999995,0.0006018854242204496,1379.0,0.0,7.22983877815125,0.6043159668533296,technical,0,2,0.053028692879914976,0.9793147810416811,0.42135435324820103,0.0,0.7115809423915564,0.5705734987352553,0
YW447,11,1116,101.4545455,2,1,0.45,0.5,0.327122895,0.06238082853,0.5,0.0,7.001054022946427,0.04090909090909091,0.0004032258064516129,1116.0000005,0.0,7.018401799069201,0.37156355643248307,technical,0,1,0.05223327858822014,0.5124316793484085,0.32712289517541215,0.0,0.6328797620366409,0.3355646992747349,0
MJ448,15,864,57.6,2,1,0.35,0.7222222222,0.2368326765,0.03201341181,0.5,0.0,2.3261608702499856,0.02333333333333333,0.0004050925925925926,864.0,0.0,6.762729506931879,0.30010459245033805,technical,0,0,0.028574802219860668,0.5168189368770764,0.23683267644307898,0.0,0.5377132908611055,0.26341298533213103,1
NM449,6,2019,336.5,2,2,0.81,0.2222222222,0.6506628449,0.2251398582,0.5,0.5,5.02775359748124,0.135,0.0004011887072808321,2019.0,0.25,7.61085279039525,0.5933268452777344,technical,0,2,0.17888770811193766,0.5076441579085069,0.6506628448118479,0.25,0.8534021726491496,0.5594778444993367,1
ZY450,15,2336,155.7333333,2,1,0.93,0.7222222222,0.7642422071,0.09996659195,0.5,0.0,7.4567778917935055,0.062000000000000006,0.0003981164383561644,2335.9999995,0.0,7.756623334538858,0.6575200029167942,technical,1,2,0.08062345023025151,0.5004238155918628,0.7642422068603194,0.0,0.9076609590491787,0.624293314650894,0
LK451,12,249,20.75,3,1,0.15,0.5555555556,0.01648154783,0.006496346375,1.0,0.0,2.2123294348316622,0.012499999999999999,0.0006024096385542168,249.0,0.0,5.521460917862246,0.13976194237515868,technical,0,0,0.013992206872121852,0.9805467718048271,0.016481547831137117,0.0,0.07568766260356075,0.10151591355378778,1
VO452,13,1494,114.9230769,1,2,0.3,0.6111111111,0.4625582229,0.07170721656,0.0,0.5,7.065167602691673,0.023076923076923075,0.0002008032128514056,1493.9999997,0.0,7.3098814858247865,0.26236426446749106,technical,0,0,0.028229652034115368,0.03670495937237317,0.46255822271855546,0.0,0.7413744799272317,0.2253067884748857,0
PQ453,8,2223,277.875,2,2,0.89,0.3333333333,0.7237549265,0.1845445269,0.5,0.5,6.282354906692862,0.11125,0.0004003598740440846,2223.0,0.25,7.707062655370473,0.636576829071551,technical,0,2,0.14691817215727948,0.5056962621222107,0.7237549264977603,0.25,0.8892134577337649,0.6031471098345216,1
ZH454,8,2684,335.5,1,3,0.54,0.3333333333,0.8889286994,0.2244474006,0.0,1.0,5.539985386497675,0.0675,0.00020119225037257824,2684.0,0.0,7.895436006942965,0.43178241642553783,technical,0,1,0.08802692171448814,0.03761926217130179,0.8889286993271996,0.0,0.9593298828762831,0.396367343450408,1
AJ455,16,1608,100.5,2,1,0.64,0.7777777778,0.5034037979,0.0617198462,0.5,0.0,5.810149869884489,0.04,0.0003980099502487562,1608.0,0.0,7.3833681469923835,0.49469624183610705,technical,0,1,0.05100956429330499,0.500173550850399,0.5034037978858185,0.0,0.768727722483669,0.45989107904770177,0
VS456,13,2809,216.0769231,3,1,1.69,0.6111111111,0.9337155142,0.141751974,1.0,0.0,8.273301264453089,0.13,0.0006016375934496262,2809.0000003,0.0,7.940939762327791,0.9895411936137477,technical,1,2,0.17215727948990434,0.9787323375623438,0.9337155141932127,0.0,0.9762673139487235,0.9595332431227793,0
VT457,5,873,174.6,1,2,0.17,0.1666666667,0.2400573271,0.1130309601,0.0,0.5,5.915281375392346,0.034,0.00019473081328751432,873.0,0.0,6.773080375655535,0.15700374880966475,technical,0,0,0.04293304994686504,0.022433811692982142,0.24005732710569277,0.0,0.541566096504599,0.11892486851746548,0
EN458,9,632,70.22222222,3,3,0.38,0.3888888889,0.1537083483,0.0407537665,1.0,1.0,1.8761194779294166,0.042222222222222223,0.0006012658227848101,631.9999999800001,1.0,6.450470422144176,0.32208349916911333,technical,0,1,0.05400086590309757,0.9778586147441017,0.15370834824409113,1.0,0.42148405482098283,0.2856049638044258,1
RY459,16,2128,133.0,1,3,0.43,0.7777777778,0.6897169473,0.08422472074,0.0,1.0,6.614230815546288,0.026875,0.00020206766917293232,2128.0,0.0,7.663407664893479,0.3576744442718159,technical,0,1,0.033342189160467585,0.039676641770539256,0.6897169472812815,0.0,0.8729641748796584,0.3215409408588755,0
TH460,20,2980,149.0,1,2,0.6,1.0,0.9949838767,0.09530404359,0.0,0.5,7.637093859746029,0.03,0.00020134228187919463,2980.0,0.0,8.000014093678072,0.4700036292457355,technical,0,1,0.0375487070492384,0.03797186113402751,0.9949838766753862,0.0,0.9982559917388101,0.4349590870227238,0
RV461,13,1594,122.6153846,3,3,0.96,0.6111111111,0.4983876747,0.07703381408,1.0,1.0,4.074523372111839,0.07384615384615384,0.0006022584692597239,1593.9999998,1.0,7.374629015218945,0.6729444732424258,technical,1,2,0.09656938881168423,0.9801914988515901,0.49838767456120475,1.0,0.7654748383910532,0.6398673155688085,0
YG462,17,1486,87.41176471,2,2,0.59,0.8333333333,0.4596918667,0.05265679718,0.5,0.5,4.168981143662917,0.03470588235294118,0.00039703903095558544,1486.00000007,0.25,7.304515946460155,0.4637340162321401,technical,0,1,0.04388322810526974,0.4978917292291731,0.45969186670657886,0.25,0.7393773161242367,0.42862869403240855,1
WV463,11,1199,109.0,3,3,0.72,0.5,0.35686134,0.06760573647,1.0,1.0,5.9329119614774575,0.06545454545454545,0.0006005004170141784,1199.0,1.0,7.090076835776092,0.5423242908253617,technical,0,1,0.08527356455092905,0.9760597840393015,0.35686133999592534,1.0,0.659558680810945,0.5079808521820516,0
IR464,9,1896,210.6666667,1,3,0.38,0.3888888889,0.6065926191,0.1380056004,0.0,1.0,3.6664486043917606,0.042222222222222223,0.00020042194092827006,1896.0000003,0.0,7.5480289699350145,0.32208349916911333,technical,0,1,0.05400086590309757,0.03580890701879813,0.6065926191969478,0.0,0.8300178581073343,0.2856049638044258,1
FC465,11,1689,153.5454545,1,1,0.34,0.5,0.5324256539,0.09845157849,0.0,0.0,3.687901670374284,0.03090909090909091,0.00020130254588513914,1688.9999995,0.0,7.432483807917119,0.29266961396282004,technical,0,0,0.03877242134415355,0.03787847494733365,0.5324256536701952,0.0,0.7870095788811184,0.25590592937852313,0
UJ466,14,1713,122.3571429,1,1,0.34,0.6666666667,0.5410247223,0.07685499259,0.0,0.0,4.971450686238749,0.02428571428571429,0.00019848219497956802,1713.0000006,0.0,7.446585099157725,0.29266961396282004,technical,0,0,0.02985678862405749,0.03125018182241335,0.541024722497956,0.0,0.792258368709569,0.25590592937852313,1
